Labels,TC1,TC2,TC3,TC1,TC2,TC3
6,2.39898,2.85011,0.567261,-0.537806,4.23215,4.99533
3,-0.913435,-0.325858,2.21572,-2.16485,-2.56768,-1.83036
8,-2.33408,-2.11101,0.621214,-0.794295,0.93732,0.083678
1,-4.07918,-3.61459,1.61813,-2.70132,-0.564328,-0.465152
3,-0.821219,-0.199756,2.62757,-2.60163,-2.73317,-3.1789
0,6.9159,7.39544,2.34943,-1.24587,-0.778664,-2.1467
1,-4.93192,-4.49427,1.99502,-2.78094,0.186782,-0.796313
7,-1.5297,-1.51418,-2.9916,2.96528,0.814776,-1.71891
5,3.61795,2.97896,0.42942,0.583908,-5.22135,-3.77931
0,3.35488,3.72684,2.34819,-1.64821,-3.76277,-3.49604
2,-2.96433,-2.54407,2.12577,-2.66931,2.02297,3.16323
5,-1.076,-0.446599,-0.371799,0.19718,-0.32737,-0.806683
7,-2.71193,-2.66935,-3.07181,2.95379,-0.785553,-1.67404
3,-0.412528,0.253137,3.16468,-2.88499,0.315682,-0.547905
8,-1.25339,-1.03126,0.97631,-1.07996,0.0338514,-0.569865
8,1.07927,1.22901,2.72991,-2.38262,1.92005,-2.06248
1,-3.95986,-3.51751,4.1319,-4.41226,1.4142,0.0428954
4,-3.45474,-3.28282,-1.44508,1.17968,-0.186994,0.26671
3,-0.53721,0.183679,3.07719,-2.90684,-2.11912,-0.520564
5,2.46551,2.10755,1.86528,-0.915712,-6.0998,-4.37259
3,-2.31673,-2.31923,-0.0387853,-0.247888,-2.22941,-0.929403
2,0.0264944,0.164337,4.08792,-4.31382,0.240414,3.77881
1,-3.40754,-2.99908,3.94577,-4.09726,1.85922,0.264858
2,0.428331,0.395126,1.95594,-2.17706,0.490731,1.89454
0,7.02688,7.16499,1.60895,-0.881063,-0.290508,0.386928
3,-0.686567,-0.685932,1.01697,-0.973003,-3.14858,-2.55959
2,-1.50404,-0.968782,0.783998,-1.30124,2.78728,2.46681
3,-1.24087,-0.459855,2.60379,-2.37191,-1.3423,-1.66377
2,-0.252629,-0.192158,-0.255679,-0.0873833,1.71824,3.71908
2,5.49295,5.30863,1.43106,-0.56833,4.67729,1.53188
4,0.788107,0.478935,-3.76648,3.44055,0.466632,2.17858
9,-0.265003,-1.11977,-4.4302,4.22343,-1.35189,1.1157
2,-0.525924,-0.343015,-0.13323,0.0453813,-0.0556169,-0.189683
8,1.07114,1.18137,3.24513,-2.96217,0.88657,0.901096
1,-4.77073,-4.30291,3.00576,-3.64708,0.834016,-0.0517205
6,-3.37677,-2.68573,0.129088,-0.736822,1.20461,1.76423
6,0.275835,0.649555,1.34108,-1.53739,3.91116,4.41163
0,4.08098,3.84783,-0.908557,1.6362,-2.86058,-0.567645
3,-1.05264,-0.563582,1.78473,-1.71989,-1.56346,-2.46468
3,3.85012,3.4113,3.1687,-2.17565,-4.88216,-2.50994
0,-0.610363,0.034802,0.0775753,0.178447,-0.750223,0.0910169
2,1.42946,1.32362,1.02136,-1.25115,2.29631,3.45946
4,1.36455,0.677411,-3.87187,3.62426,3.79294,3.32335
9,-3.10302,-3.15935,-1.29013,1.31614,2.40794,0.216246
4,2.23371,1.40199,-2.95516,3.06193,-2.58175,1.2675
7,-1.74623,-1.88503,-3.72854,3.77804,0.698518,-1.26649
2,-0.351962,-0.0298439,-1.39513,1.12308,1.64529,0.845018
5,2.29771,2.56881,0.382906,0.237573,-2.52438,-2.96861
1,-3.03161,-2.77852,2.39379,-3.2237,0.268208,-0.172597
4,-2.11338,-2.12254,-2.68583,2.42958,2.94809,1.7376
8,-0.359658,0.339717,2.51398,-2.34425,-1.70823,-1.36716
9,-0.33415,-1.26564,-3.52589,3.41543,-1.91487,-0.473467
9,-1.4258,-1.69368,-3.61878,3.37579,0.527413,-0.344435
7,-2.63427,-2.3774,0.924454,-1.17344,1.53157,-0.335593
6,0.0935514,-0.738238,-1.31078,0.522775,0.819999,5.50607
3,-0.385007,-0.200351,-0.27558,0.370365,-3.04383,-1.4802
8,-3.33041,-2.87474,1.57848,-2.27609,-1.0166,-0.743751
5,-1.94993,-1.16479,0.553639,-0.650238,1.19774,-0.765753
1,-4.64772,-4.28439,1.7654,-2.12941,0.774944,-0.109188
8,-2.87921,-2.32956,1.83974,-1.94038,1.82869,-0.727561
9,-1.03329,-1.18619,-1.5458,1.62018,3.68534,1.03241
1,-4.84063,-4.31714,1.81939,-2.45709,-0.0329251,-0.386634
2,-1.17396,-1.05991,-1.96638,1.47614,1.18549,1.76262
2,-0.806895,-0.404488,3.28614,-3.43258,1.30822,1.08706
0,4.6745,4.6801,-0.736529,1.44831,-2.48709,-4.09443
1,-4.17058,-3.65264,4.12259,-4.53968,1.69076,0.294803
2,4.59604,4.16891,-0.0914749,0.276709,5.14418,3.12965
9,-1.96114,-1.94614,-2.89318,2.79106,-1.08746,-0.16674
6,0.963119,0.68707,-1.17732,0.798445,0.0948517,4.90082
0,3.49983,4.15068,2.4188,-1.95143,2.42891,-0.974302
2,0.845311,0.70485,-0.684582,0.712964,3.9079,3.03077
1,-3.71769,-3.29353,4.39143,-4.58538,2.41255,0.528092
7,-1.33299,-2.02108,-4.81607,4.82436,-0.422397,-2.85836
1,-4.16977,-3.76282,1.75139,-2.81846,-0.075274,-0.978227
7,1.03586,0.353485,-4.78881,5.00336,-0.640278,-3.16266
0,3.99251,4.20119,-0.202029,0.670176,-0.379076,1.55507
6,-2.52485,-1.72534,0.305752,-0.957632,2.03368,3.02422
9,-1.06709,-1.5915,-2.90516,2.82164,-3.1945,-1.30271
8,-2.06153,-2.41202,0.0100397,-0.435149,-0.259957,-1.34367
5,1.78486,1.9664,1.23784,-0.541181,-3.2468,-2.06266
4,-2.897,-2.43401,-1.34897,1.12922,1.04471,0.28798
6,-0.527374,0.279339,1.23169,-1.0301,1.00958,0.702989
2,-0.348938,-0.229867,2.62046,-2.59995,0.796116,0.609591
3,0.154832,0.409166,2.87552,-2.70162,-1.60011,-1.64636
6,-0.518223,-0.283067,0.820069,-0.930733,4.18996,3.71075
2,-1.6969,-1.77816,0.546556,-0.554189,-1.31039,-1.21721
2,-0.760276,-0.448421,0.610148,-0.794576,2.61187,1.63262
0,4.93794,5.42119,2.23217,-1.47582,-1.78105,-0.905543
4,0.0166329,-0.52805,-2.1193,1.92134,3.52368,3.30594
2,-1.09705,-0.808599,1.09796,-1.10683,-1.05101,0.41526
0,10.4847,10.7315,2.01668,-0.481558,-0.338381,-3.05538
2,-2.82369,-2.41672,-0.606897,0.0246618,0.0355541,1.26242
7,2.73525,2.27286,-4.12743,4.51424,-0.905969,-2.23509
1,-3.5545,-3.27199,0.677193,-1.81724,-0.677275,0.129983
6,1.31589,0.960364,0.00757011,-0.358741,0.487532,5.4137
8,-0.198211,-0.462397,0.715739,-0.925953,-1.26326,1.75166
7,0.53932,0.443123,-2.98254,3.10574,-1.25382,-0.720483
3,4.28294,4.41218,4.79972,-3.79691,1.48568,-2.30946
2,-0.0717653,0.0446558,1.55954,-1.96263,3.30729,3.45626
2,1.11716,0.995687,1.03272,-1.4178,3.93093,4.29458
0,5.60797,6.11786,1.17542,-0.101419,3.65877,-1.04885
9,-2.98687,-2.77538,-1.7541,1.68367,1.4872,-0.61356
6,3.03059,2.51184,-0.793017,0.648465,-0.587622,4.1867
8,-0.690455,-0.305059,1.37216,-1.54442,2.66347,0.00156403
1,-4.09564,-3.75843,1.18916,-2.32004,-0.944358,-0.517175
7,0.0605698,-0.78846,-1.93922,1.88907,-0.214718,-0.523393
8,-1.54774,-1.41884,-0.883389,0.719358,0.432853,0.0427886
3,-2.25632,-1.82253,2.22076,-2.44772,-0.764925,-1.03404
2,3.93446,3.99043,1.03146,-1.28259,3.22567,3.25426
1,-4.2777,-3.59591,0.975456,-1.79144,-0.533129,-0.331442
8,-2.45346,-1.95519,2.67545,-2.91465,1.80826,-1.19342
0,7.19441,7.56433,2.721,-1.68183,-0.565027,-1.79392
4,-0.526485,-1.08685,-4.65039,4.46814,-0.599218,0.0378269
5,1.06418,1.33417,-0.53721,0.834126,2.16254,0.156522
1,-3.09155,-2.6884,1.03711,-2.02743,-0.580744,0.547809
9,-1.93283,-2.02537,-3.13346,3.11234,-0.955401,-0.419809
6,0.0874278,0.58507,0.418065,-0.684481,2.37291,4.42878
1,-3.95858,-3.56198,1.04363,-2.1706,-0.0360039,-0.477294
2,0.193147,0.444569,1.50874,-1.42274,1.36266,1.5776
0,3.70845,4.19763,-0.265502,0.717229,3.90346,-0.248655
7,-0.0784684,-0.419342,-1.1036,1.29233,-4.07451,-0.935294
4,0.306421,-0.607598,-4.68859,4.38644,2.08979,2.34742
2,-0.575776,-0.535621,2.04428,-2.05839,-0.773225,-0.115298
0,1.80395,2.12728,0.668678,-0.284246,-2.19166,0.586233
4,-2.67125,-3.20136,-2.00493,1.11465,-0.472417,0.953479
5,1.68916,1.48484,0.272959,-0.253265,-3.45986,-2.17479
3,0.352778,0.866616,2.74529,-2.29528,1.59725,-2.07327
4,-3.06966,-2.87273,0.238631,-0.306813,2.12962,0.52651
9,-1.61188,-2.09768,-2.66635,2.84178,0.330024,-1.41023
6,-1.50848,-0.958003,1.34604,-1.70869,2.61322,3.139
0,4.11498,4.40916,-0.649323,1.3788,4.59659,-1.06191
7,-2.931,-3.27616,0.374438,-0.562306,-0.366786,-1.64972
0,4.41999,5.35154,1.82742,-0.938738,1.26946,-3.01356
3,-0.363052,-0.134334,2.80132,-2.49411,-3.94722,-3.60974
4,1.0508,0.26603,-2.82118,2.75941,-1.54472,-0.294463
7,-2.16273,-2.64906,-2.46192,2.05987,-3.12941,-2.55788
2,2.59085,2.24947,0.851329,-0.969614,5.79549,2.39552
6,-0.537992,-0.277542,-0.306499,0.216339,-0.783134,0.839465
8,-1.07041,-1.29931,1.0917,-1.22554,-0.744492,-1.26973
3,0.119241,0.200011,2.09879,-1.663,-4.79099,-3.78903
8,-1.26509,-0.882077,2.73525,-2.78213,2.45344,0.185119
0,6.31961,7.10776,1.28337,-0.219054,0.869994,-0.863122
6,-1.47799,-0.939171,1.08663,-1.69629,2.11819,3.86826
9,0.229177,-0.921751,-3.27453,3.49589,-3.53028,-1.1137
8,2.40016,1.49901,0.564631,-0.209428,-1.43473,-1.78529
8,1.5655,1.42431,0.204491,0.0732672,-0.62508,-1.35684
8,1.02699,0.951711,0.772312,-0.345256,3.74401,-0.947659
8,-1.10236,-0.472369,2.4763,-2.55296,-1.96333,-0.83218
9,-0.870088,-1.2501,-1.06758,1.24268,2.74933,-0.216909
0,6.33119,6.89735,1.62035,-0.657182,-0.256603,-1.10817
9,2.90927,1.57827,-2.42848,2.59656,-2.68778,1.587
0,4.46273,4.69057,0.168152,0.509286,0.55183,-1.6608
0,4.94489,5.64233,1.53082,-0.496519,-1.17802,-3.2841
0,3.83625,4.99307,1.93558,-1.15933,2.37073,-0.77481
1,-4.38895,-3.84484,3.59527,-4.25794,1.41257,0.223572
7,-2.26769,-2.74798,-3.75253,3.60599,-0.448541,-2.09292
7,-2.3112,-2.93504,-3.97033,3.8881,-1.89986,-2.77216
1,-4.90245,-4.68335,1.8971,-2.89997,0.393317,-0.25758
9,-2.01142,-1.90741,-2.66144,2.43098,-0.0594227,0.461852
2,-1.39324,-0.718569,4.65052,-4.7928,-0.469133,1.28145
1,-4.84261,-4.52994,2.64211,-3.52965,0.0928443,-0.686221
7,-0.046935,-0.14487,-1.16986,1.36478,-2.57508,-1.37187
5,1.01877,1.60441,2.86046,-2.24766,-1.67166,-3.23665
7,-1.22623,-1.82923,-4.59539,4.60348,0.497248,-2.28305
1,-4.59244,-3.98037,1.60306,-2.17574,0.00927749,-0.605673
2,-2.53376,-2.36841,1.59853,-2.59939,0.244283,2.47806
7,-3.94007,-4.06438,-1.75896,1.1586,-1.42533,-1.67751
1,-4.67502,-4.36513,2.07995,-2.91894,0.725227,0.762277
1,-4.17685,-3.62987,1.07115,-2.08916,-0.592356,-0.180475
5,0.0747869,0.256248,1.4553,-1.15157,-4.44859,-1.69211
4,-1.93256,-1.88264,-2.59502,2.19401,1.75291,1.39085
3,1.10518,0.966587,2.10706,-1.98794,1.74003,-0.454646
2,3.0252,3.20422,1.61932,-1.71581,2.37164,3.9475
4,-0.372829,-0.975965,-3.18409,3.05611,-2.71231,1.21082
0,3.27161,3.95789,3.65969,-3.12102,-3.03819,-1.13871
6,-3.64568,-2.83233,2.1085,-2.64584,2.15414,1.69697
9,-0.252228,-1.13065,-2.9412,2.83221,-2.96807,-0.0566387
7,-1.8909,-2.09023,-1.45902,1.19275,1.26095,0.0999046
2,1.18137,1.03797,1.61968,-2.10598,4.30331,4.90661
4,-0.985591,-1.56227,-2.34596,2.48625,1.57719,0.580515
8,0.529599,0.728684,2.21515,-1.85789,2.52026,0.0186888
3,3.94249,2.87069,0.497105,0.207127,-3.54711,-1.81793
2,0.529534,0.973584,4.20119,-3.99519,1.89638,0.737395
8,5.4508,5.15413,3.06841,-2.06955,-2.69524,-1.53536
7,0.300878,-0.521218,-2.30487,2.52313,2.54791,-1.88443
1,-4.45223,-3.90587,3.333,-4.13974,0.68968,-0.0519804
1,-3.93111,-3.50916,1.07901,-2.22181,-0.453517,-0.073941
8,1.43778,1.23472,3.4044,-2.87824,-1.80651,0.149613
0,6.7854,7.43226,1.39522,-0.395197,1.397,-1.3421
6,0.885976,1.15611,1.35692,-1.25111,4.04591,4.27029
8,1.11607,0.824987,0.0963312,0.115955,-0.892707,-0.00285367
6,-0.981277,-0.545541,-0.429955,0.0760308,1.73655,3.45934
7,-2.32762,-2.50598,-2.47962,2.42858,0.735739,-1.42229
9,-2.37856,-2.42279,-1.88448,1.77159,-1.93945,-1.73114
8,-1.58062,-1.70307,0.539233,-0.556388,-0.182169,-1.35006
1,-4.00548,-3.49567,0.891664,-1.90256,-0.598885,-0.37913
1,-3.79566,-3.5077,2.70114,-2.98538,1.38452,0.274619
2,0.422264,0.930839,1.34756,-1.97617,2.0939,4.01975
6,2.9358,2.61809,-0.749043,0.594964,-0.762072,4.15337
1,-3.16157,-2.72787,1.10033,-1.35567,0.413328,0.173641
0,6.15871,6.95265,1.41445,-0.356259,0.78372,-0.385166
4,0.996072,-0.0146717,-4.15995,4.23598,0.225192,-0.658486
9,-2.43104,-2.7287,-2.0983,2.23484,2.74992,0.489664
0,4.82124,4.85196,0.739129,-0.192268,-2.81781,-0.208903
9,-1.47931,-1.9732,-1.86241,1.92401,0.411609,-1.70268
0,6.51729,6.43121,1.61238,-0.652984,-2.80442,-2.7022
0,4.20192,4.71665,0.783774,-0.0879678,-1.0026,-2.65609
8,-0.804954,-0.571975,0.235923,-0.103666,4.02214,0.381612
7,-2.5826,-3.01586,-3.76505,3.49012,-2.54367,-1.94318
5,-0.714048,-0.21599,0.295163,-0.143588,0.355742,-3.70876
3,1.59518,1.45584,3.1917,-2.58011,-3.96032,-3.76003
0,5.55706,6.32648,1.21237,-0.122591,4.03385,-0.122268
4,-0.619296,-1.13618,-1.7426,1.97423,-3.15326,-0.164697
3,1.98712,2.5471,4.11231,-3.52139,1.21817,0.351034
8,-0.152872,-0.416422,0.64328,-0.723076,-1.06024,-1.7562
9,3.41718,2.0374,-3.72179,3.82677,-3.3866,-0.222934
8,-1.21919,-0.859518,1.87536,-1.73474,2.11361,-0.952361
3,0.145059,0.597131,2.84082,-2.44621,-2.65537,-0.978805
2,-1.76128,-1.31014,5.10906,-5.56713,-3.14036,-0.23379
5,2.42041,2.81065,0.777431,0.099652,-0.154538,-3.67368
4,-1.4442,-2.13394,-1.96537,1.17257,-1.55643,0.523333
2,0.294002,0.298903,2.5339,-2.495,1.12505,4.11274
2,-0.457054,-0.341149,4.4114,-4.8877,1.17381,2.257
5,1.73343,2.49704,4.52607,-3.87116,-2.23106,-1.56523
1,-2.96924,-3.10447,1.42421,-1.59673,2.43317,0.572552
2,-1.86064,-1.34585,0.515346,-0.790113,0.582347,2.08938
1,-3.13141,-3.26978,-0.184193,-0.775663,-1.07408,-0.674164
7,0.777969,0.138449,-4.23931,4.19012,-1.59352,-1.62824
1,-4.00463,-3.59814,3.35528,-3.6699,0.914644,-0.23382
5,1.87535,1.91533,0.180257,0.235638,-0.887262,-2.65347
5,-0.873656,0.0213453,0.33617,-0.300589,3.97985,1.2895
8,-0.534582,-1.08568,-0.779064,0.727648,-3.11469,-1.11303
4,-1.32246,-1.5331,-3.44565,3.22257,0.995135,1.79121
6,4.81125,4.30642,-1.76012,1.82272,1.39638,3.79262
7,-0.938586,-1.45817,-2.63864,2.87173,-3.6396,-1.72935
8,3.10655,3.0946,3.8606,-3.01158,-1.48165,-1.62481
9,0.128958,-0.822081,-4.65632,4.39783,-0.778043,0.320072
6,-0.897503,-0.712154,-0.490327,-0.171636,-0.0677935,2.44623
8,0.35834,1.19041,2.37765,-1.92771,1.01349,-1.71814
5,-1.70861,-1.4488,-1.6759,1.42808,-0.354411,-1.6397
3,0.113305,0.62665,1.66353,-1.32201,-3.24178,-2.08783
5,0.140431,0.340617,-1.01559,1.1474,-1.42206,-2.52211
3,0.127574,0.434598,2.32564,-1.90799,-2.95618,-2.93193
3,-0.313317,-0.304213,0.646269,-0.438638,-1.15218,-3.02617
2,1.77646,1.82245,0.386288,-0.744965,3.28091,3.51953
9,-1.8126,-1.98375,-2.83422,2.73333,-1.52511,-1.53443
1,-3.57524,-3.58075,1.91145,-2.65125,0.300732,-0.279697
7,1.75167,0.672105,-4.98021,5.39329,0.502279,-3.25472
2,2.06588,2.03764,0.507574,-0.55032,4.56242,3.0065
9,-0.397401,-0.778486,-1.50538,1.51508,-3.08966,-1.2105
8,-1.50063,-1.13889,2.62842,-2.73865,-0.934349,-0.57244
1,-4.98538,-4.52756,2.34933,-3.06531,0.196605,-0.525878
9,-0.73885,-1.04889,-2.27652,2.16908,-0.711386,0.903245
2,-1.60333,-0.938114,4.87884,-4.82628,-2.12609,-0.759977
8,-0.202689,-0.637709,0.605431,-0.691646,-3.21573,-0.0982948
2,0.515483,0.312985,-0.0295104,-0.40666,2.82027,4.06696
5,0.511582,0.854387,2.06687,-1.58671,-1.75146,-2.48601
9,-2.9892,-2.77969,-0.9634,1.09324,0.441476,-1.57969
8,-0.342774,-0.233682,1.21472,-1.08865,-0.0901741,-1.35613
9,-3.18128,-2.62349,-1.07939,1.09909,-0.0841032,-1.57991
5,-2.75798,-2.09351,0.505378,-1.0421,1.8954,1.19213
9,0.511118,-0.959041,-5.33607,5.11618,-0.77381,-0.324492
4,0.395308,-0.255555,-2.95642,2.93881,-2.15031,0.572652
1,-4.43644,-4.12285,2.07431,-3.14213,0.602536,0.231075
6,-1.92714,-1.53389,-0.732807,0.175036,0.153873,2.6972
1,-3.12816,-2.46003,3.16023,-3.71493,-0.533329,-0.430872
6,2.35754,2.13159,0.0633972,-0.394573,0.130062,4.47923
9,0.191398,-0.477061,-2.75193,2.68465,-2.32029,0.340552
1,-4.1059,-3.55848,0.488517,-1.46056,-0.418265,-0.382362
9,-0.9423,-1.35825,-2.18438,2.27124,-3.53642,-1.5385
7,1.43118,0.696914,-4.14548,3.95568,0.22245,0.636941
2,3.23612,2.91798,0.426481,-0.767587,4.17217,6.88393
9,-1.42541,-1.7222,-2.85439,2.8658,0.542493,-0.552434
8,-2.14041,-1.85919,0.683782,-0.934231,1.60136,-0.656907
8,-0.267428,-0.973134,-0.00249039,-0.0514669,-2.4483,-0.425186
7,-0.714411,-1.39589,-3.97339,4.13334,1.6228,-2.26473
0,2.33459,2.733,-0.024246,0.823759,4.24869,-0.612843
0,4.84146,5.72176,0.689517,0.0617792,4.078,-0.487848
7,-1.62655,-1.95213,-2.91796,2.96757,1.85185,-0.841873
7,-2.95626,-2.97771,-0.808982,0.895024,0.0240448,-1.6093
7,-0.0732114,-0.766582,-4.05557,4.16146,-0.557034,-2.49495
3,-1.59305,-1.94065,0.0793769,-0.34075,-4.04043,-3.56491
9,0.925911,0.462294,-3.29597,3.49415,4.53838,0.430175
6,-0.442458,0.226729,-0.637994,0.32412,0.730348,2.40129
0,6.01142,6.97958,2.49829,-1.48356,0.855151,-1.14862
8,-1.92879,-2.07522,0.252495,-0.588595,-3.41734,-0.516871
4,-1.39101,-1.74587,-2.3918,2.08422,-0.941272,1.67241
1,-3.69182,-3.29028,3.6374,-3.99971,2.14159,0.997925
1,-3.0905,-2.46804,1.87167,-2.14257,-0.897671,-2.16263
0,8.26193,8.60883,1.41444,-0.104988,-1.62809,-2.52615
3,0.0753821,0.327842,3.20205,-2.90917,-2.8948,-3.53836
6,2.22131,1.82912,-1.5011,1.03685,-0.650721,4.34597
0,4.25905,4.90872,3.06916,-2.13201,-2.01792,-2.68597
9,-1.6068,-1.96002,-2.8158,3.04464,0.904191,-2.03841
9,-0.841403,-1.10386,-2.43608,2.34653,1.24057,1.73527
1,-4.28531,-3.87483,2.80256,-3.15085,0.456832,-0.201568
0,9.22839,9.56486,1.02026,0.431541,3.75196,-1.06296
8,0.272325,0.170194,2.47845,-2.30619,-3.67754,-2.10224
1,-4.46153,-3.92353,3.26127,-3.84467,0.619086,0.0623407
4,2.53338,1.35176,-4.42688,3.90427,-1.03126,2.64263
9,-2.3198,-2.41443,-2.4049,2.23356,-0.392218,-0.701742
2,2.10038,1.66182,2.50841,-2.73195,0.400378,3.57322
5,-0.111452,0.190713,2.26993,-1.95636,1.38734,-0.934413
1,-0.253688,-0.564895,-0.800792,0.402769,-2.91313,-0.715791
4,2.72515,1.79231,-4.35969,4.36511,-0.517876,2.29698
6,-1.93938,-1.32939,0.0516825,-0.563437,1.42115,2.14165
4,-1.82276,-2.03217,-3.28724,3.09026,1.28801,1.12897
1,-3.98448,-3.62406,3.01794,-3.29216,1.39577,0.0570513
5,0.200046,0.573146,1.45904,-1.13453,-3.27427,-1.19278
3,4.06166,3.90601,4.42746,-3.19087,-3.04262,-3.39072
8,1.33488,0.906545,1.62176,-1.39133,-1.39485,-2.04996
9,-3.82092,-3.85863,-1.29589,1.14704,1.48332,-1.05111
6,1.23492,1.10646,-1.27439,0.866733,3.71401,6.29817
3,-1.76367,-2.02492,-0.968807,0.698927,-3.23999,-3.02956
3,0.379629,0.74232,3.43144,-2.93728,-0.0919679,-2.64091
4,1.0858,0.174975,-3.32411,3.23688,-1.99136,0.635106
1,-4.70217,-4.20015,1.17091,-2.13425,-0.332517,-0.590726
3,2.35652,1.96594,2.50634,-1.9529,-3.42573,-1.77196
6,1.37206,1.63869,-0.0667732,-0.159834,4.56137,5.35362
9,-1.09524,-1.85884,-2.81324,2.57911,-2.91267,0.374731
0,3.82993,3.71429,-0.112179,0.608506,-2.41182,-0.42438
6,3.86574,3.59329,0.0945858,-0.133438,1.71972,4.50821
1,-3.98314,-3.48544,3.31879,-3.58692,0.721229,-0.377211
5,4.24776,4.1908,0.00131015,0.729287,0.907354,-1.55365
9,-0.722982,-1.5112,-3.63193,3.48913,-3.53405,-0.940982
2,2.40555,1.83777,-1.94828,1.58477,1.75004,2.98096
7,-3.04639,-3.28949,-0.335945,0.213024,1.47694,-1.14452
2,-2.56148,-2.09703,3.34918,-3.66379,0.917048,1.97919
4,-1.17202,-1.47006,-3.47494,3.04618,1.08207,1.41627
4,-1.04676,-1.38726,-1.91259,1.87239,-2.17012,0.902976
2,-0.735452,-0.407381,0.710251,-0.735239,-1.95706,-0.173462
8,0.138405,-0.222009,1.598,-1.79141,-2.042,0.555328
1,-3.459,-3.06196,1.00774,-2.03754,-1.01208,-0.144703
2,-2.46172,-1.99945,2.40362,-2.85537,0.72409,1.18878
8,-1.78507,-1.16736,2.09223,-2.16796,-0.0178145,-2.3066
6,1.58562,1.56204,1.91962,-1.82932,2.46699,4.00358
1,-4.00363,-3.68608,0.674113,-1.73485,-0.670419,-0.349392
9,-0.078701,-1.0072,-4.08518,3.89465,0.257795,-0.302877
3,4.59616,4.53079,3.41128,-2.48468,-1.07921,-1.5123
4,2.26184,0.925317,-3.28823,3.63268,-2.33711,0.992336
0,4.31285,4.90203,2.08911,-1.40482,-1.89944,-2.07793
9,-2.30353,-2.64767,-3.09461,2.749,-1.56357,-0.449465
8,2.8446,2.84104,1.60712,-0.979106,-0.0794465,0.165868
3,-0.406199,-0.0584151,3.15114,-3.03504,-1.89873,-2.03687
6,3.94539,3.83934,0.550169,-0.10999,1.0493,3.57538
2,-2.21378,-1.85696,1.31959,-1.58896,1.87194,2.58277
8,-2.25005,-1.96555,2.41072,-2.6069,1.65476,-0.562233
4,-1.73539,-2.06648,-2.4217,2.27077,-3.12693,0.344315
2,-1.84843,-1.09406,3.74519,-3.72203,-2.15918,-1.90183
2,4.55084,4.75082,2.46798,-2.73871,3.59148,5.10132
4,-2.58967,-2.49121,-3.14319,3.05723,-0.350681,-0.632874
4,-0.844601,-1.10964,-3.13148,2.72545,0.86781,1.7612
3,2.49477,3.1877,4.94201,-4.38928,-0.249018,0.910337
4,-2.75067,-2.54398,-0.116102,-0.0148066,2.31649,2.08837
1,-2.92653,-2.52193,2.46124,-2.69802,1.13897,0.337213
8,-2.2809,-2.16995,0.6306,-0.85219,-0.458083,-1.07418
0,7.50161,7.02132,0.490215,0.320626,5.37817,2.12253
4,3.21976,1.84306,-3.21517,3.61777,-0.713843,1.86127
0,3.33976,3.87243,0.337784,-0.0688348,-0.112944,-0.401875
4,0.5577,-0.653098,-3.26072,3.24772,0.994265,1.92352
3,-0.38549,0.189449,2.0221,-1.6111,2.3524,-0.797866
1,-4.3203,-3.97125,1.30956,-2.41335,0.0894187,-0.915484
5,2.57844,2.65841,2.5121,-1.95831,-3.78117,-3.23024
5,0.135371,0.621765,-0.629817,0.756665,-0.362234,-3.21777
7,-1.26473,-1.92471,-4.16094,4.24688,-2.95009,-2.20354
8,1.18539,0.224057,-1.96321,1.97092,0.0801847,-1.89788
4,-0.583565,-0.877116,-2.57081,2.29648,-1.57327,-0.135547
7,-0.0203343,-1.32565,-5.38446,5.30714,-1.90071,-2.62446
7,-1.84893,-2.30544,-3.51873,3.64713,1.18668,-2.1567
5,-2.74671,-2.16548,0.232324,-0.306917,1.40306,-0.0871695
9,-2.21057,-2.15373,-2.36089,2.04224,-1.06496,-0.232981
6,1.50861,2.07513,2.40193,-1.95191,-0.829441,-0.508236
5,1.60267,2.12105,1.86588,-1.19663,1.56727,-1.13551
8,-0.382423,-0.185521,1.32674,-1.24251,-2.22972,-1.38418
6,2.04517,1.48012,-0.891362,0.835433,-0.672896,3.5466
4,-2.65787,-2.85873,-2.55026,2.3084,0.578305,0.391227
0,6.62172,6.97143,0.918153,0.135128,-1.37966,-2.31723
7,-1.83003,-2.51847,-4.40353,4.34124,-0.340752,-2.63371
6,-2.74515,-1.97923,2.06482,-2.41069,2.54181,1.24107
6,1.57113,1.4382,-1.55027,1.23913,-0.726389,3.45798
6,1.23988,1.42987,-0.0668755,0.061626,4.77985,4.86341
6,2.50295,2.36375,-1.35646,1.38747,4.45156,3.38741
6,2.60115,2.6184,-1.67482,1.53925,2.85069,4.63951
3,-0.716159,-0.200673,2.68453,-2.33408,-0.651941,-1.91386
3,1.56148,2.1626,2.94381,-2.34117,-2.70044,-1.20218
2,1.4935,1.46166,2.28814,-2.36886,3.28396,4.515
5,-1.69894,-1.07887,0.64609,-0.670265,2.92225,-1.00532
1,-4.26506,-3.55723,1.36647,-1.82347,-0.258117,-0.535605
9,-1.56588,-2.3562,-2.97204,2.44145,-1.47533,0.943334
0,2.73501,3.35718,0.766001,-0.182361,0.771404,0.341502
1,-4.79743,-4.26347,1.24627,-2.06452,-0.25648,-0.447913
7,-0.209253,-0.577925,-3.83413,3.79445,0.297379,-2.62058
0,5.74899,6.06208,0.655673,0.343805,-1.45338,-3.2628
9,0.978403,-0.100376,-3.06179,2.95603,-3.05898,1.12525
2,0.844201,0.687104,-1.20992,1.05262,2.53666,1.1215
